,period,minute,location,under_pressure,player_name,pattern_of_play,team,player_position,statsbomb_xg,technique,body_part,tipe,first_time,goal,location_x,location_y,distance,angle
1755,2,81,"[104.5, 30.2]",0.0,Guro Reiten,From Throw In,Chelsea FCW,Left Defensive Midfield,0.090869665,Normal,Left Foot,Open Play,1,0,104.5,30.2,18.338211472223783,0.3693792038289292
1756,2,82,"[105.3, 50.5]",0.0,Francesca Kirby,Regular Play,Chelsea FCW,Right Wing,0.06317708,Normal,Right Foot,Open Play,0,0,105.3,50.5,18.06488306078952,0.36221975940353757
1757,2,84,"[117.8, 35.7]",1.0,Lauren Hemp,From Goal Kick,Manchester City WFC,Left Wing,0.19214378,Normal,Head,Open Play,0,0,117.8,35.7,4.830113870293328,1.1761665950299862
1758,2,84,"[105.5, 56.4]",0.0,Georgia Stanway,From Goal Kick,Manchester City WFC,Right Center Midfield,0.0504193999999999,Normal,Right Foot,Open Play,0,0,105.5,56.4,21.890865674979597,0.24537991460367417
1759,2,91,"[110.7, 48.1]",1.0,Abby Dahlkemper,From Corner,Manchester City WFC,Right Center Back,0.010301749,Normal,Head,Open Play,0,0,110.7,48.1,12.332882874656677,0.5002728855521817
1760,2,93,"[110.5, 48.8]",0.0,Lucy Bronze,From Throw In,Manchester City WFC,Right Back,0.03393084,Normal,Head,Open Play,0,0,110.5,48.8,12.949517365523702,0.4644647314927814
1761,2,95,"[100.0, 34.2]",0.0,Samantha May Kerr,From Goal Kick,Chelsea FCW,Center Forward,0.37449738,Normal,Right Foot,Open Play,0,0,100.0,34.2,20.824024587000466,0.36585747902127386
1762,1,0,"[105.8, 50.1]",0.0,Chloe Kelly,From Kick Off,Manchester City WFC,Right Wing,0.181337,Normal,Right Foot,Open Play,1,0,105.8,50.1,17.42555594522023,0.37612320544688793
1763,1,9,"[110.4, 30.7]",0.0,Caroline Weir,From Throw In,Manchester City WFC,Left Center Midfield,0.11893102,Normal,Left Foot,Open Play,0,0,110.4,30.7,13.366001645967275,0.44114456908976085
1764,1,9,"[113.0, 42.1]",0.0,Chloe Kelly,From Throw In,Manchester City WFC,Right Wing,0.6562762,Half Volley,Right Foot,Open Play,1,1,113.0,42.1,7.3082145562373855,0.9818465198406283
1765,1,17,"[111.3, 36.4]",1.0,Lauren Hemp,Regular Play,Manchester City WFC,Left Wing,0.08590167,Normal,Head,Open Play,0,0,111.3,36.4,9.415412895885133,0.7639603233621918
1766,1,22,"[116.0, 38.5]",0.0,Chloe Kelly,Regular Play,Manchester City WFC,Right Wing,0.52883506,Half Volley,Right Foot,Open Play,1,1,116.0,38.5,4.272001872658765,1.5005993557230262
1767,1,28,"[86.9, 35.2]",0.0,Georgia Stanway,Regular Play,Manchester City WFC,Left Back,0.0135083245,Normal,Right Foot,Open Play,0,0,86.9,35.2,33.446225497057206,0.23568560815840803
1768,1,34,"[101.9, 51.6]",0.0,Lucy Bronze,Regular Play,Manchester City WFC,Right Back,0.03581817,Half Volley,Right Foot,Open Play,1,0,101.9,51.6,21.498139454380695,0.3138157646477623
1769,1,39,"[98.3, 48.8]",0.0,Chloe Kelly,From Counter,Manchester City WFC,Right Wing,0.0702867,Normal,Left Foot,Open Play,0,0,98.3,48.8,23.41644721130855,0.31523869279936634
1770,1,41,"[114.8, 33.1]",0.0,Emily Murphy,From Free Kick,Birmingham City WFC,Left Wing,0.061435446,Normal,Head,Open Play,0,0,114.8,33.1,8.64002314811714,0.6169352955465469
1771,2,48,"[97.1, 34.6]",0.0,Caroline Weir,From Free Kick,Manchester City WFC,Left Center Midfield,0.074841954,Normal,Left Foot,Free Kick,0,0,97.1,34.6,23.52806834400139,0.32844900814635103
1772,2,62,"[108.6, 38.4]",1.0,Ellen White,From Corner,Manchester City WFC,Center Forward,0.06351883,Normal,Head,Open Play,0,0,108.6,38.4,11.511733144926533,0.6641016983276963
1773,2,63,"[99.8, 46.7]",0.0,Georgia Stanway,From Corner,Manchester City WFC,Left Back,0.024417434,Normal,Left Foot,Open Play,0,0,99.8,46.7,21.28215214681072,0.3542508730984097
1774,2,72,"[108.1, 40.3]",0.0,Caroline Weir,Other,Manchester City WFC,Left Center Midfield,0.76,Normal,Left Foot,Penalty,0,0,108.1,40.3,11.90378091196239,0.6481941235529859
1775,2,74,"[106.4, 40.8]",0.0,Ellen White,From Corner,Manchester City WFC,Center Forward,0.06221306,Volley,Right Foot,Open Play,1,0,106.4,40.8,13.623509092741115,0.5703832816499421
1776,2,75,"[115.4, 47.0]",0.0,Laura Coombs,From Corner,Manchester City WFC,Right Center Midfield,0.2033655999999999,Half Volley,Right Foot,Open Play,0,0,115.4,47.0,8.376156636548766,0.5968129482683439
1777,2,76,"[108.4, 32.3]",0.0,Caroline Weir,From Corner,Manchester City WFC,Left Center Midfield,0.22123536,Normal,Left Foot,Open Play,0,0,108.4,32.3,13.923002549737607,0.48092571106298954
1778,2,76,"[102.4, 34.6]",0.0,Caroline Weir,Regular Play,Manchester City WFC,Left Center Midfield,0.032320432,Normal,Left Foot,Open Play,0,0,102.4,34.6,18.409780009549266,0.41116863426733613
1779,2,77,"[114.7, 33.3]",1.0,Janine Elizabeth Beckie,From Corner,Manchester City WFC,Right Wing,0.044415876,Normal,Head,Open Play,0,0,114.7,33.3,8.542833253669418,0.6397277543208157
1780,2,80,"[106.2, 48.4]",0.0,Janine Elizabeth Beckie,Regular Play,Manchester City WFC,Right Wing,0.35249504,Normal,Right Foot,Open Play,0,0,106.2,48.4,16.15549442140351,0.42336295282984804
1781,2,82,"[111.0, 44.2]",1.0,Samantha June Mewis,From Free Kick,Manchester City WFC,Right Center Midfield,0.026856702,Normal,Head,Open Play,0,0,111.0,44.2,9.931767214348111,0.7167014667197261
1782,2,83,"[105.3, 30.8]",0.0,Caroline Weir,Regular Play,Manchester City WFC,Left Center Midfield,0.064536124,Half Volley,Left Foot,Open Play,1,0,105.3,30.8,17.341568556506072,0.391682329187478
1783,2,84,"[113.8, 39.1]",0.0,Esme Beth Morgan,From Corner,Manchester City WFC,Right Center Back,0.18399695,Half Volley,Right Foot,Open Play,1,1,113.8,39.1,6.2649820430708365,1.1324597669369385
1784,2,89,"[91.2, 25.8]",0.0,Georgia Stanway,Regular Play,Manchester City WFC,Left Back,0.014188671,Normal,Right Foot,Open Play,1,0,91.2,25.8,32.11043444115946,0.22319555586397227
1785,2,93,"[112.8, 42.9]",1.0,Samantha June Mewis,From Corner,Manchester City WFC,Right Center Midfield,0.1383085,Half Volley,Right Foot,Open Play,1,1,112.8,42.9,7.762087348130014,0.9157302648116598
1786,2,94,"[97.2, 34.1]",0.0,Caroline Weir,Regular Play,Manchester City WFC,Left Center Midfield,0.019955894,Half Volley,Left Foot,Open Play,1,0,97.2,34.1,23.551008470976353,0.3265048767363972
1787,2,96,"[93.0, 53.1]",0.0,Lucy Bronze,Regular Play,Manchester City WFC,Right Back,0.009628486,Half Volley,Right Foot,Open Play,0,0,93.0,53.1,30.010164944565034,0.23948921783570498
1788,2,98,"[110.5, 27.7]",0.0,Georgia Stanway,Regular Play,Manchester City WFC,Left Back,0.08933082,Half Volley,Right Foot,Open Play,0,0,110.5,27.7,15.54155719353759,0.3250191245110194
1789,1,1,"[92.7, 39.4]",1.0,Samantha June Mewis,From Throw In,Manchester City WFC,Right Center Midfield,0.0135174785,Normal,Left Foot,Open Play,0,0,92.7,39.4,27.30659261057666,0.2908342861638461
1790,1,10,"[114.0, 47.9]",0.0,Janine Elizabeth Beckie,From Throw In,Manchester City WFC,Right Wing,0.24971083,Normal,Right Foot,Open Play,0,0,114.0,47.9,9.920181449953422,0.5274178051007571
1791,1,11,"[110.0, 41.9]",1.0,Ellen White,From Corner,Manchester City WFC,Center Forward,0.09969967,Half Volley,Left Foot,Open Play,1,0,110.0,41.9,10.178899744078434,0.7400263043973112
1792,1,15,"[108.3, 44.2]",0.0,Samantha June Mewis,From Free Kick,Manchester City WFC,Right Center Midfield,0.17073186,Half Volley,Right Foot,Open Play,1,0,108.3,44.2,12.4310096130604,0.5942070064240639
1793,1,18,"[101.8, 18.1]",0.0,Kenza Dali,From Free Kick,West Ham United LFC,Center Forward,0.043171406,Normal,Right Foot,Free Kick,0,0,101.8,18.1,28.475428003807075,0.18117066479993643
1794,1,20,"[107.9, 42.2]",1.0,Lucy Bronze,From Corner,Manchester City WFC,Right Back,0.032244623,Normal,Head,Open Play,0,0,107.9,42.2,12.298373876248837,0.6211930467721711
1795,1,21,"[111.1, 46.8]",0.0,Hawa Cissoko,Regular Play,West Ham United LFC,Left Center Back,0.23810768,Volley,Left Foot,Open Play,1,0,111.1,46.8,11.200446419674533,0.5767444493678294
1796,1,22,"[102.4, 28.9]",1.0,Caroline Weir,From Corner,Manchester City WFC,Left Center Midfield,0.03386914,Normal,Left Foot,Open Play,0,0,102.4,28.9,20.807931180201454,0.32565220951624324
1797,1,22,"[113.2, 43.8]",1.0,Ellen White,From Corner,Manchester City WFC,Center Forward,0.11408065,Normal,Head,Open Play,0,0,113.2,43.8,7.7897368376601746,0.8831877951919572
1798,1,23,"[112.7, 38.5]",0.0,Samantha June Mewis,From Corner,Manchester City WFC,Right Center Midfield,0.087137796,Normal,Head,Open Play,0,0,112.7,38.5,7.452516353554681,0.9756363812548396
1799,1,23,"[105.4, 31.2]",1.0,Lauren Hemp,Regular Play,Manchester City WFC,Left Wing,0.05196102,Normal,Right Foot,Open Play,0,0,105.4,31.2,17.046993869888023,0.4021636402768788
1800,1,29,"[116.2, 43.1]",1.0,Janine Elizabeth Beckie,Regular Play,Manchester City WFC,Right Wing,0.24573769,Normal,Head,Open Play,0,0,116.2,43.1,4.90407993409569,1.3119350230055788
1801,1,31,"[116.5, 38.0]",0.0,Caroline Weir,From Throw In,Manchester City WFC,Left Center Midfield,0.48444533,Volley,Right Foot,Open Play,1,0,116.5,38.0,4.031128874149275,1.5618679926150603
1802,1,36,"[100.6, 45.1]",0.0,Samantha June Mewis,Regular Play,West Ham United LFC,Right Center Midfield,0.08326032,Normal,Head,Open Play,0,0,100.6,45.1,20.0591624949797,0.3819602728434342
1803,1,39,"[108.0, 40.0]",0.0,Samantha June Mewis,Other,Manchester City WFC,Right Center Midfield,0.76,Normal,Right Foot,Penalty,0,0,108.0,40.0,12.0,0.6435011087932843
1804,1,44,"[89.3, 35.1]",1.0,Georgia Stanway,From Throw In,Manchester City WFC,Left Back,0.020487593,Normal,Right Foot,Open Play,0,0,89.3,35.1,31.088583113419627,0.2528597135149397
1805,2,52,"[111.1, 42.7]",1.0,Esme Beth Morgan,From Corner,Manchester City WFC,Right Center Back,0.039186392,Normal,Head,Open Play,0,0,111.1,42.7,9.300537618869145,0.7903381373274233
1806,2,52,"[115.3, 44.0]",1.0,Samantha June Mewis,From Corner,Manchester City WFC,Right Center Midfield,0.13062087,Normal,Head,Open Play,0,0,115.3,44.0,6.171709649683792,1.0396187075691317
1807,2,56,"[93.7, 39.1]",1.0,Keira Walsh,From Throw In,Manchester City WFC,Center Defensive Midfield,0.034447428,Normal,Right Foot,Open Play,0,0,93.7,39.1,26.31539473388153,0.30152919389392974
1808,2,65,"[98.7, 38.5]",0.0,Caroline Weir,Regular Play,Manchester City WFC,Left Center Midfield,0.069020845,Normal,Left Foot,Open Play,0,0,98.7,38.5,21.35275157912909,0.3695325999611585
1809,2,74,"[115.3, 44.0]",0.0,Ellen White,From Counter,Manchester City WFC,Center Forward,0.36113778,Volley,Left Foot,Open Play,1,1,115.3,44.0,6.171709649683792,1.0396187075691317
1810,2,78,"[103.4, 38.5]",0.0,Lucy Bronze,Regular Play,Manchester City WFC,Right Back,0.17901225,Half Volley,Right Foot,Open Play,1,0,103.4,38.5,16.66763330530162,0.469421287265079
1811,2,80,"[108.2, 32.0]",0.0,Ellen White,From Throw In,Manchester City WFC,Center Forward,0.059165683,Volley,Right Foot,Open Play,1,0,108.2,32.0,14.256226709757387,0.46697467401515463
1812,2,82,"[108.1, 40.3]",0.0,Rosemary Kathleen Lavelle,Other,Manchester City WFC,Right Wing,0.76,Normal,Left Foot,Penalty,0,0,108.1,40.3,11.90378091196239,0.6481941235529859
1813,2,84,"[115.2, 39.2]",1.0,Lucy Bronze,From Corner,Manchester City WFC,Right Back,0.15201366,Normal,Head,Open Play,0,0,115.2,39.2,4.866210024238573,1.3734007669450166
1814,2,88,"[104.4, 48.0]",1.0,Rosemary Kathleen Lavelle,Regular Play,Manchester City WFC,Right Wing,0.046735518,Normal,Left Foot,Open Play,0,0,104.4,48.0,17.531685600648895,0.4046929395985017
1815,2,90,"[108.7, 47.7]",1.0,Alex Greenwood,From Corner,Manchester City WFC,Left Center Back,0.012198556,Normal,Head,Open Play,0,0,108.7,47.7,13.674063039199432,0.48635625906165203
1816,1,4,"[112.3, 29.2]",0.0,Christen Annemarie Press,From Throw In,Manchester United,Center Forward,0.15369955,Normal,Right Foot,Open Play,0,0,112.3,29.2,13.263860674780931,0.36765559190485686
1817,1,5,"[115.7, 33.9]",0.0,Vivianne Miedema,From Corner,Arsenal WFC,Center Forward,0.07396366,Backheel,Right Foot,Open Play,1,0,115.7,33.9,7.463243262818115,0.7139947937500756
1818,1,8,"[105.6, 42.1]",0.0,Christen Annemarie Press,Regular Play,Manchester United,Center Forward,0.16073231,Normal,Left Foot,Open Play,1,0,105.6,42.1,14.552319402761889,0.5318803141186463
1819,1,22,"[94.3, 63.9]",0.0,Bethany Mead,Regular Play,Arsenal WFC,Right Wing,0.027928438,Normal,Right Foot,Open Play,0,0,94.3,63.9,35.09558376776201,0.16753540319546234
1820,1,26,"[103.0, 39.7]",0.0,Lauren James,Regular Play,Manchester United,Left Wing,0.2824171,Normal,Right Foot,Open Play,0,0,103.0,39.7,17.00264685276972,0.4620497916030482
1821,1,26,"[103.2, 36.6]",0.0,Ella Toone,Regular Play,Manchester United,Right Wing,0.36204877,Normal,Right Foot,Open Play,1,0,103.2,36.6,17.14059508885266,0.45060487037019875
1822,1,34,"[91.7, 36.2]",0.0,Christen Annemarie Press,Regular Play,Manchester United,Center Forward,0.027492663,Normal,Right Foot,Open Play,0,0,91.7,36.2,28.553983960211223,0.27600803802964313
1823,1,41,"[113.4, 42.2]",1.0,Millie Turner,From Free Kick,Manchester United,Left Center Back,0.12569885,Normal,Head,Open Play,0,0,113.4,42.2,6.95701085237043,1.0204103791181063
1824,1,43,"[112.1, 26.4]",0.0,Jill Roord,Regular Play,Arsenal WFC,Left Center Midfield,0.08700154,Normal,Right Foot,Open Play,0,0,112.1,26.4,15.728000508646995,0.26665063469955735
1825,2,45,"[98.6, 42.4]",0.0,Danielle van de Donk,From Throw In,Arsenal WFC,Right Center Midfield,0.03302218,Normal,Right Foot,Open Play,1,0,98.6,42.4,21.53415891090247,0.36522666746254784
1826,2,48,"[103.6, 44.8]",1.0,Bethany Mead,From Throw In,Arsenal WFC,Right Wing,0.0786514,Normal,Left Foot,Open Play,0,0,103.6,44.8,17.088007490635068,0.44374391456199336
1827,2,50,"[116.4, 47.9]",1.0,Carlotte Wubben-Moy,From Corner,Arsenal WFC,Right Center Back,0.047586013,Normal,Head,Open Play,0,1,116.4,47.9,8.681589716175255,0.4516514378377787
1828,2,52,"[101.6, 39.3]",1.0,Katie Zelem,From Free Kick,Manchester United,Right Defensive Midfield,0.01567393,Normal,Head,Open Play,0,0,101.6,39.3,18.41331040307528,0.4275483353792176
1829,2,77,"[100.4, 35.7]",0.0,Vivianne Miedema,Regular Play,Arsenal WFC,Center Forward,0.026768735,Normal,Left Foot,Open Play,1,0,100.4,35.7,20.066140635408686,0.3852685637797021
1830,2,80,"[109.8, 39.0]",0.0,Jessica Sigsworth,From Throw In,Manchester United,Left Wing,0.18257369,Normal,Other,Open Play,0,0,109.8,39.0,10.248902380255169,0.7418251976940236
1831,2,82,"[108.4, 24.6]",0.0,Vivianne Miedema,From Counter,Arsenal WFC,Center Forward,0.043780074,Normal,Left Foot,Open Play,0,0,108.4,24.6,19.28004149373128,0.2551915456567742
1832,2,84,"[104.8, 53.9]",0.0,Katie Zelem,Regular Play,Manchester United,Right Defensive Midfield,0.0815997,Normal,Right Foot,Open Play,0,0,104.8,53.9,20.59732992404598,0.28948931112625914
1833,2,88,"[107.0, 50.2]",0.0,Vivianne Miedema,From Corner,Arsenal WFC,Center Forward,0.026745886,Normal,Left Foot,Open Play,0,0,107.0,50.2,16.52392205258788,0.3844709960399784
1834,2,91,"[97.1, 29.0]",0.0,Lucy Staniforth,Regular Play,Manchester United,Center Attacking Midfield,0.017569326,Normal,Right Foot,Open Play,0,0,97.1,29.0,25.404920783186874,0.28324066362332556
1835,2,92,"[92.8, 24.3]",0.0,Lucy Staniforth,From Free Kick,Manchester United,Center Attacking Midfield,0.024500415,Normal,Right Foot,Free Kick,0,0,92.8,24.3,31.405891167104304,0.2206038988536769
1836,2,92,"[97.7, 28.4]",0.0,Ella Toone,From Free Kick,Manchester United,Right Wing,0.022184942,Normal,Right Foot,Open Play,1,0,97.7,28.4,25.13662666309861,0.2819630778905049
1837,1,4,"[94.6, 31.3]",0.0,Chloe Kelly,Regular Play,Manchester City WFC,Left Wing,0.02627485,Normal,Left Foot,Open Play,1,0,94.6,31.3,26.8486498729452,0.28067777580618786
1838,1,6,"[93.4, 42.8]",0.0,Melanie Leupolz,From Goal Kick,Chelsea FCW,Center Defensive Midfield,0.024039026,Normal,Right Foot,Open Play,1,0,93.4,42.8,26.746962444359916,0.29536118216374535
1839,1,14,"[101.1, 34.6]",0.0,Pernille Mosegaard Harder,Regular Play,Chelsea FCW,Left Wing,0.075434566,Normal,Left Foot,Open Play,0,0,101.1,34.6,19.656296701057403,0.38758993044501294
1840,1,15,"[111.1, 48.4]",0.0,Samantha May Kerr,From Corner,Chelsea FCW,Center Forward,0.07592672,Half Volley,Right Foot,Open Play,0,0,111.1,48.4,12.238055401083953,0.48911886595684007
1841,1,19,"[95.8, 40.2]",0.0,Pernille Mosegaard Harder,Regular Play,Chelsea FCW,Left Wing,0.042349685,Normal,Right Foot,Open Play,0,0,95.8,40.2,24.200826432169627,0.3275949986368238
1842,1,24,"[98.1, 44.9]",0.0,Samantha June Mewis,Regular Play,Manchester City WFC,Right Center Midfield,0.0908546,Normal,Left Foot,Open Play,0,0,98.1,44.9,22.441479452121694,0.3449323647812877
1843,1,35,"[98.4, 55.4]",0.0,Erin Cuthbert,From Corner,Chelsea FCW,Left Center Midfield,0.008818066,Normal,Right Foot,Open Play,0,0,98.4,55.4,26.527721349561855,0.24616894330682562
1844,1,36,"[108.3, 40.2]",0.0,Maren Nævdal Mjelde,Other,Chelsea FCW,Right Back,0.76,Normal,Right Foot,Penalty,0,1,108.3,40.2,11.701709276853535,0.6586859406421501
1845,1,40,"[115.0, 38.5]",0.0,Magdalena Lilly Eriksson,From Corner,Chelsea FCW,Left Center Back,0.15446363,Normal,Right Foot,Open Play,0,0,115.0,38.5,5.220153254455275,1.2966288756752378
1846,1,41,"[113.6, 40.1]",0.0,Melanie Leupolz,From Corner,Chelsea FCW,Center Defensive Midfield,0.09550171,Normal,Right Foot,Open Play,0,0,113.6,40.1,6.40078120232211,1.1170408344704146
1847,1,41,"[110.3, 42.3]",0.0,Melanie Leupolz,From Corner,Chelsea FCW,Center Defensive Midfield,0.10017487,Normal,Right Foot,Open Play,0,0,110.3,42.3,9.968951800465286,0.7495084994067343
1848,1,41,"[103.0, 55.8]",0.0,Lucy Bronze,Regular Play,Manchester City WFC,Right Back,0.04001583,Normal,Right Foot,Open Play,0,0,103.0,55.8,23.20861908860585,0.25457164277984357
1849,1,46,"[113.3, 37.1]",0.0,Samantha May Kerr,From Free Kick,Chelsea FCW,Center Forward,0.2679258,Normal,Head,Open Play,0,0,113.3,37.1,7.300684899377594,0.9628303604156807
1850,2,49,"[97.2, 31.6]",0.0,Erin Cuthbert,Regular Play,Chelsea FCW,Left Center Midfield,0.03832651,Normal,Right Foot,Open Play,1,0,97.2,31.6,24.298148077579903,0.30747780408621833
1851,2,51,"[110.9, 33.5]",0.0,Samantha May Kerr,Regular Play,Chelsea FCW,Center Forward,0.100539126,Normal,Head,Open Play,0,0,110.9,33.5,11.18302284715541,0.5885948451129118
1852,2,53,"[107.6, 44.5]",0.0,Samantha May Kerr,Regular Play,Chelsea FCW,Center Forward,0.17645615,Normal,Right Foot,Open Play,1,0,107.6,44.5,13.191285001848764,0.560616266383339
1853,2,55,"[100.5, 48.1]",1.0,Erin Cuthbert,From Free Kick,Chelsea FCW,Left Center Midfield,0.17066282,Normal,Right Foot,Open Play,0,0,100.5,48.1,21.11539722572133,0.34812830853782323
1854,2,56,"[111.7, 44.0]",0.0,Samantha May Kerr,Regular Play,Chelsea FCW,Center Forward,0.45092353,Normal,Right Foot,Open Play,1,1,111.7,44.0,9.213576938409966,0.7669953331631363
1855,2,57,"[107.3, 40.1]",0.0,Ellen White,From Kick Off,Manchester City WFC,Center Forward,0.08117313,Overhead Kick,Right Foot,Open Play,0,0,107.3,40.1,12.70039369468522,0.6102176934783521
1856,2,62,"[110.0, 19.2]",0.0,Stephanie Houghton,From Free Kick,Manchester City WFC,Right Center Back,0.03180187,Normal,Right Foot,Open Play,0,0,110.0,19.2,23.078994778802652,0.1536265949943601
1857,2,72,"[107.9, 39.9]",0.0,Chloe Kelly,Other,Manchester City WFC,Right Wing,0.76,Normal,Right Foot,Penalty,0,1,107.9,39.9,12.100413216084807,0.6385016430093231
1858,2,78,"[103.1, 24.2]",0.0,Francesca Kirby,Regular Play,Chelsea FCW,Right Wing,0.54780436,Normal,Left Foot,Open Play,0,1,103.1,24.2,23.135470602518556,0.25471978887162483
1859,2,82,"[107.2, 54.0]",0.0,Francesca Kirby,Regular Play,Chelsea FCW,Right Wing,0.042351067,Normal,Right Foot,Open Play,0,0,107.2,54.0,18.969449122207,0.28944910815361585
1860,2,83,"[96.4, 29.7]",0.0,Erin Cuthbert,From Corner,Chelsea FCW,Left Center Midfield,0.029971447,Normal,Right Foot,Open Play,0,0,96.4,29.7,25.749757280409455,0.28390389628031054
1861,2,84,"[109.4, 27.9]",1.0,Georgia Stanway,From Throw In,Manchester City WFC,Left Wing,0.13456756,Normal,Left Foot,Open Play,0,0,109.4,27.9,16.08632960000509,0.3360526869656165
1862,2,84,"[110.1, 40.6]",0.0,Rosemary Kathleen Lavelle,From Throw In,Manchester City WFC,Center Forward,0.12944706,Normal,Right Foot,Open Play,1,0,110.1,40.6,9.91816515288993,0.76578070138793
1863,2,88,"[94.3, 39.8]",1.0,Keira Walsh,From Throw In,Manchester City WFC,Center Defensive Midfield,0.019953283,Normal,Right Foot,Open Play,0,0,94.3,39.8,25.700778198334774,0.30878842997173306
1864,1,10,"[97.2, 29.0]",0.0,Lauren James,From Throw In,Manchester United,Left Wing,0.02553749,Normal,Right Foot,Open Play,0,0,97.2,29.0,25.314817795117545,0.28402270928693674
1865,1,12,"[101.4, 44.4]",0.0,Ella Toone,From Throw In,Manchester United,Right Wing,0.08087245,Normal,Right Foot,Open Play,0,0,101.4,44.4,19.113346122539607,0.4026923459175354
1866,1,12,"[111.8, 29.1]",1.0,Lauren James,From Throw In,Manchester United,Left Wing,0.06437077,Normal,Left Foot,Open Play,0,0,111.8,29.1,13.640014662748717,0.3681783043605872
1867,1,12,"[91.6, 40.9]",0.0,Ella Toone,From Corner,Manchester United,Right Wing,0.021202216,Normal,Right Foot,Open Play,0,0,91.6,40.9,28.4142569848307,0.2795776050527408
1868,1,18,"[111.5, 34.0]",1.0,Christen Annemarie Press,From Free Kick,Manchester United,Center Forward,0.26419973,Normal,Right Foot,Open Play,1,0,111.5,34.0,10.404326023342406,0.6352115953567817
